Word,manual_modality
will,amodal
will,amodal
yesterday,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
you,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
your,amodal
yourself,amodal
addition,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
all,amodal
always,amodal
anything,amodal
both,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
got,amodal
half,amodal
half,amodal
half,amodal
half,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
here,amodal
honestly,amodal
math,amodal
must,amodal
must,amodal
must,amodal
never,amodal
never,amodal
over,amodal
over,amodal
over,amodal
over,amodal
rather,amodal
rather,amodal
upon,amodal
also,amodal
definitely,amodal
definitely,amodal
definitely,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
doing,amodal
done,amodal
down,amodal
down,amodal
down,amodal
down,amodal
down,amodal
down,amodal
down,amodal
down,amodal
more,amodal
more,amodal
more,amodal
more,amodal
more,amodal
more,amodal
more,amodal
more,amodal
supposed,amodal
sure,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
up,amodal
apparently,amodal
best,amodal
best,amodal
best,amodal
best,amodal
better,amodal
better,amodal
better,amodal
came,amodal
came,amodal
came,amodal
came,amodal
certain,amodal
easy,amodal
entire,amodal
everybody,amodal
everyday,amodal
everyone,amodal
everything,amodal
everywhere,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
get,amodal
getting,amodal
getting,amodal
getting,amodal
getting,amodal
getting,amodal
getting,amodal
goes,amodal
goes,amodal
goes,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
going,amodal
keep,amodal
keeping,amodal
new,amodal
new,amodal
new,amodal
new,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
okay,amodal
old,amodal
old,amodal
young,amodal
able,amodal
able,amodal
alright,amodal
alright,amodal
alright,amodal
alright,amodal
away,amodal
become,amodal
bring,amodal
bring,amodal
busy,amodal
busy,amodal
buy,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
come,amodal
comes,amodal
comes,amodal
comes,amodal
comes,amodal
coming,amodal
considering,amodal
couple,amodal
couple,amodal
couple,amodal
favorite,amodal
final,amodal
finally,amodal
first,amodal
forgot,amodal
forward,amodal
forward,amodal
further,amodal
high,amodal
high,amodal
idea,amodal
issue,amodal
kind,amodal
kind,amodal
kind,amodal
kind,amodal
kind,amodal
kind,amodal
low,amodal
next,amodal
same,amodal
same,amodal
second,amodal
side,amodal
side,amodal
since,amodal
some,amodal
something,amodal
something,amodal
something,amodal
something,amodal
something,amodal
start,amodal
start,amodal
start,amodal
starting,amodal
still,amodal
such,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
take,amodal
taking,amodal
thing,amodal
thing,amodal
thing,amodal
thing,amodal
till,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
time,amodal
towards,amodal
way,amodal
way,amodal
way,amodal
way,amodal
way,amodal
year,amodal
year,amodal
by,amodal
by,amodal
by,amodal
by,amodal
being,amodal
being,amodal
being,amodal
below,amodal
bought,amodal
careful,amodal
careful,amodal
crew,amodal
fair,amodal
fault,amodal
gave,amodal
gave,amodal
give,amodal
give,amodal
holy,amodal
locale,amodal
made,amodal
made,amodal
max,amodal
may,amodal
mean,amodal
mean,amodal
mean,amodal
means,amodal
means,amodal
over,amodal
over,amodal
problem,amodal
problem,amodal
product,amodal
proof,amodal
quite,amodal
ready,amodal
ready,amodal
real,amodal
real,amodal
remember,amodal
remember,amodal
remember,amodal
setting,amodal
settle,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
put,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
said,amodal
saved,amodal
tall,amodal
taller,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
think,amodal
thinking,amodal
thought,amodal
thought,amodal
thought,amodal
thought,amodal
thought,amodal
through,amodal
through,amodal
took,amodal
took,amodal
trying,amodal
trying,amodal
trying,amodal
trying,amodal
union,amodal
walk,amodal
walk,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
want,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
well,amodal
whole,amodal
wish,amodal
worse,amodal
worth,amodal
wrong,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yeah,amodal
yes,amodal
yes,amodal
yes,amodal
yes,amodal
yes,amodal
extra,amodal
find,amodal
find,amodal
find,amodal
follow,amodal
found,amodal
found,amodal
full,amodal
full,amodal
god,amodal
goodness,amodal
help,amodal
help,amodal
join,amodal
lord,amodal
math,amodal
mentally,amodal
miles,amodal
mind,amodal
mixed,amodal
name,amodal
name,amodal
need,amodal
need,amodal
need,amodal
need,amodal
need,amodal
needs,amodal
needs,amodal
neurotic,amodal
nice,amodal
nice,amodal
nice,amodal
nice,amodal
nice,amodal
nice,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
no,amodal
offer,amodal
opening,amodal
ordered,amodal
own,amodal
pair,amodal
part,amodal
part,amodal
part,amodal
pay,amodal
paying,amodal
payment,amodal
perfect,amodal
pick,amodal
pick,amodal
pick,amodal
picked,amodal
place,amodal
please,amodal
plenty,amodal
plenty,amodal
priced,amodal
quit,amodal
size,amodal
size,amodal
solar,amodal
special,amodal
stay,amodal
stays,amodal
stop,amodal
stop,amodal
stop,amodal
stuck,amodal
stuff,amodal
super,amodal
super,amodal
super,amodal
wait,amodal
wait,amodal
wait,amodal
waiting,amodal
waiting,amodal
caught,amodal
code,amodal
condition,amodal
deal,amodal
dub,amodal
excuse,amodal
freaking,amodal
freaking,amodal
great,amodal
group,amodal
respect,amodal
respectable,amodal
seem,amodal
selling,amodal
set,amodal
set,amodal
told,amodal
top,amodal
trick,amodal
trick,amodal
truck,amodal
trust,amodal
turned,amodal
use,amodal
use,amodal
use,amodal
use,amodal
use,amodal
used,amodal
used,amodal
beep,auditory
beep,auditory
boom,auditory
buzz,auditory
buzz,auditory
buzz,auditory
buzzing,auditory
cluck,auditory
listening,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oh,auditory
oink,auditory
bell,auditory
honk,auditory
singing,auditory
singing,auditory
song,auditory
sound,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
thank,auditory
volume,auditory
album,auditory
burp,auditory
hear,auditory
hear,auditory
blah,auditory
deaf,auditory
chatting,auditory
eh,auditory
talk,auditory
talk,auditory
talk,auditory
talking,auditory
talking,auditory
hey,auditory
hey,auditory
hey,auditory
hey,auditory
hey,auditory
humbug,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
say,auditory
antipasto,gustatory
egg,gustatory
eat,gustatory
eat,gustatory
eating,gustatory
eating,gustatory
honey,gustatory
juice,gustatory
lemon,gustatory
milk,gustatory
toast,gustatory
sweet,gustatory
chew,gustatory
chew,gustatory
chew,gustatory
ate,gustatory
ate,gustatory
furry,haptic
fluffy,haptic
bite,haptic
carry,haptic
rub,haptic
warming,haptic
heavy,haptic
heavy,haptic
poking,haptic
press,haptic
press,haptic
hold,haptic
hold,haptic
hold,haptic
hold,haptic
hold,haptic
hold,haptic
hold,haptic
energy,interoceptive
excited,interoceptive
exciting,interoceptive
afraid,interoceptive
sad,interoceptive
tired,interoceptive
hope,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
know,interoceptive
asleep,interoceptive
asleep,interoceptive
heart,interoceptive
stomach,interoceptive
stomach,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
like,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
love,interoceptive
wake,interoceptive
care,interoceptive
sleep,interoceptive
slept,interoceptive
big,multimodal
big,multimodal
big,multimodal
big,multimodal
big,multimodal
big,multimodal
big,multimodal
big,multimodal
birthday,multimodal
birthday,multimodal
birthday,multimodal
dog,multimodal
dog,multimodal
dog,multimodal
dog,multimodal
dog,multimodal
dog,multimodal
dog,multimodal
engine,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
baby,multimodal
enjoying,multimodal
farm,multimodal
fish,multimodal
fucking,multimodal
house,multimodal
house,multimodal
house,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
little,multimodal
live,multimodal
live,multimodal
living,multimodal
living,multimodal
ball,multimodal
basement,multimodal
basement,multimodal
bathroom,multimodal
bed,multimodal
bed,multimodal
body,multimodal
fun,multimodal
game,multimodal
game,multimodal
hell,multimodal
newborn,multimodal
outfit,multimodal
paper,multimodal
pee,multimodal
pee,multimodal
play,multimodal
play,multimodal
play,multimodal
play,multimodal
play,multimodal
play,multimodal
play,multimodal
play,multimodal
puppy,multimodal
swim,multimodal
swimming,multimodal
back,multimodal
back,multimodal
back,multimodal
back,multimodal
back,multimodal
back,multimodal
back,multimodal
bread,multimodal
bread,multimodal
butt,multimodal
chick,multimodal
chicken,multimodal
chicken,multimodal
happy,multimodal
happy,multimodal
happy,multimodal
home,multimodal
home,multimodal
home,multimodal
home,multimodal
hot,multimodal
kids,multimodal
leaves,multimodal
leg,multimodal
life,multimodal
mouth,multimodal
oven,multimodal
poop,multimodal
poop,multimodal
poop,multimodal
poop,multimodal
rain,multimodal
rain,multimodal
rain,multimodal
apple,multimodal
bear,multimodal
beautiful,multimodal
beautiful,multimodal
bees,multimodal
blanket,multimodal
bye,multimodal
bye,multimodal
bye,multimodal
bye,multimodal
cloth,multimodal
clothes,multimodal
coat,multimodal
diaper,multimodal
diaper,multimodal
door,multimodal
door,multimodal
door,multimodal
hat,multimodal
head,multimodal
stoner,multimodal
swollen,multimodal
baking,multimodal
blast,multimodal
blend,multimodal
book,multimodal
book,multimodal
bruise,multimodal
car,multimodal
car,multimodal
cart,multimodal
cleaning,multimodal
close,multimodal
close,multimodal
close,multimodal
close,multimodal
close,multimodal
cool,multimodal
couch,multimodal
cough,multimodal
crib,multimodal
crib,multimodal
crushed,multimodal
dinner,multimodal
doll,multimodal
drive,multimodal
duck,multimodal
eye,multimodal
face,multimodal
face,multimodal
face,multimodal
fridge,multimodal
fridge,multimodal
friend,multimodal
garlic,multimodal
goat,multimodal
grocery,multimodal
lunch,multimodal
open,multimodal
open,multimodal
open,multimodal
open,multimodal
bad,multimodal
bad,multimodal
bedtime,multimodal
bounce,multimodal
bowl,multimodal
brush,multimodal
bucket,multimodal
bug,multimodal
bug,multimodal
bunny,multimodal
button,multimodal
cabinet,multimodal
cat,multimodal
construction,multimodal
coordination,multimodal
court,multimodal
crazy,multimodal
cut,multimodal
cut,multimodal
cut,multimodal
cut,multimodal
feed,multimodal
feel,multimodal
feel,multimodal
feel,multimodal
feel,multimodal
feel,multimodal
feel,multimodal
feel,multimodal
funny,multimodal
hit,multimodal
hit,multimodal
joy,multimodal
jump,multimodal
jump,multimodal
kick,multimodal
medicine,multimodal
mom,multimodal
mom,multimodal
money,multimodal
money,multimodal
mother,multimodal
mouse,multimodal
muck,multimodal
riding,multimodal
rinse,multimodal
roasted,multimodal
sea,multimodal
shape,multimodal
shape,multimodal
shut,multimodal
shut,multimodal
stomp,multimodal
story,multimodal
teaching,multimodal
tennis,multimodal
throw,multimodal
throw,multimodal
throwing,multimodal
tiger,multimodal
warn,multimodal
wash,multimodal
wash,multimodal
wash,multimodal
washing,multimodal
water,multimodal
water,multimodal
water,multimodal
waterfall,multimodal
weight,multimodal
woo,multimodal
woo,multimodal
belly,multimodal
bless,multimodal
center,multimodal
chunky,multimodal
chunky,multimodal
closet,multimodal
congratulations,multimodal
drain,multimodal
dry,multimodal
fall,multimodal
fan,multimodal
fly,multimodal
flying,multimodal
hello,multimodal
hello,multimodal
hi,multimodal
hi,multimodal
hi,multimodal
icebox,multimodal
iron,multimodal
lock,multimodal
lunge,multimodal
make,multimodal
make,multimodal
make,multimodal
make,multimodal
make,multimodal
outside,multimodal
outside,multimodal
pearl,multimodal
people,multimodal
people,multimodal
plastic,multimodal
puddle,multimodal
recipe,multimodal
roll,multimodal
rolling,multimodal
school,multimodal
scientist,multimodal
scientist,multimodal
scientist,multimodal
scratch,multimodal
shake,multimodal
shark,multimodal
singer,multimodal
slobber,multimodal
spider,multimodal
spit,multimodal
stalk,multimodal
seat,multimodal
tickle,multimodal
tickle,multimodal
turkey,multimodal
work,multimodal
work,multimodal
work,multimodal
wrote,multimodal
clean,multimodal
clean,multimodal
fix,multimodal
fixing,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
go,multimodal
gone,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
good,multimodal
goodbye,multimodal
goodnight,multimodal
healthy,multimodal
hole,multimodal
hop,multimodal
job,multimodal
job,multimodal
job,multimodal
lay,multimodal
leave,multimodal
leave,multimodal
leave,multimodal
leave,multimodal
leave,multimodal
leave,multimodal
leaving,multimodal
lie,multimodal
lie,multimodal
long,multimodal
ma,multimodal
mama,multimodal
man,multimodal
mass,multimodal
mining,multimodal
mix,multimodal
mysterious,multimodal
nap,multimodal
order,multimodal
polka,multimodal
polka,multimodal
pour,multimodal
power,multimodal
power,multimodal
pull,multimodal
pull,multimodal
push,multimodal
push,multimodal
push,multimodal
quick,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sit,multimodal
sitting,multimodal
sitting,multimodal
sling,multimodal
stand,multimodal
standing,multimodal
standing,multimodal
steer,multimodal
steps,multimodal
stick,multimodal
sting,multimodal
stood,multimodal
sweep,multimodal
tell,multimodal
tell,multimodal
temperature,multimodal
thanks,multimodal
thin,multimodal
tick,multimodal
timer,multimodal
tiny,multimodal
tiny,multimodal
tissue,multimodal
vet,multimodal
visit,multimodal
ask,multimodal
ask,multimodal
blow,multimodal
catch,multimodal
catch,multimodal
catching,multimodal
change,multimodal
charm,multimodal
day,multimodal
day,multimodal
day,multimodal
day,multimodal
day,multimodal
day,multimodal
dove,multimodal
downstairs,multimodal
drop,multimodal
dude,multimodal
dude,multimodal
exercise,multimodal
fill,multimodal
giant,multimodal
guy,multimodal
hair,multimodal
handle,multimodal
hang,multimodal
hang,multimodal
hard,multimodal
raised,multimodal
ran,multimodal
register,multimodal
risky,multimodal
room,multimodal
room,multimodal
ruin,multimodal
run,multimodal
shirt,multimodal
shopping,multimodal
tow,multimodal
treat,multimodal
truck,multimodal
turn,multimodal
turn,multimodal
boss,amodal
baked,olfactory
smell,olfactory
smell,olfactory
smelly,olfactory
trash,olfactory
dawn,visual
dawn,visual
notice,visual
read,visual
word,visual
night,visual
night,visual
point,visual
pretty,visual
show,visual
show,visual
show,visual
cute,visual
picture,visual
pictures,visual
watch,visual
watch,visual
watch,visual
watching,visual
color,visual
drawn,visual
octopus,visual
dark,visual
bright,visual
goldfish,visual
glasses,visual
glowing,visual
glowing,visual
golden,visual
paint,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
see,visual
seeing,visual
seen,visual
seen,visual
sign,visual
sky,visual
smile,visual
sun,visual
video,visual
white,visual
window,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
look,visual
looking,visual
looking,visual
looking,visual
looking,visual
looks,visual
looks,visual
looks,visual
looks,visual
looks,visual
blue,visual
blue,visual
blue,visual
blue,visual